id	en	zh	context	status
#str_302908	We've got a Marine down!	有陆战队员倒下了！	marine_7 @ ai	review
#str_302909	They got a Marine!	他们干掉了一个陆战队员！	marine_7 @ ai	review
#str_302910	That was all mine!	这个全算我的！	marine_7 @ ai	review
#str_302911	Scratch one freak!	报销一个怪胎！	marine_7 @ ai	review
#str_302912	Gotcha!	逮到你了！	marine_7 @ ai	review
#str_302913	Yesss!	爽——！	marine_7 @ ai	review
#str_302914	This is gettin' fun!	越打越有意思了！	marine_7 @ ai	review
#str_302915	Squib's down!	杂碎倒了！	marine_7 @ ai	review
#str_302916	Ha! That was easy!	哈！太轻松了！	marine_7 @ ai	review
#str_302917	I just fragged a Strogg behind you.	我刚干掉了你背后的一个 Strogg。		review
#str_302918	You should watch your six better, marine.	你的六点钟方向得多留点神，陆战队员。		review
#str_302919	Watch your back.	当心背后。		review
#str_302920	Help! I'm pinned down!	救命！我被压制住了！		review
#str_302921	I can't move with all that squib fire!	杂碎火力太猛，我动不了！		review
#str_302922	The Strogg got me trapped here!	Strogg 把我困在这儿了！		review
#str_302923	These freaks ain't movin'!	这些怪胎休想动一步！		review
#str_302924	I'll keep 'em pinned down.	我来把他们摁住。		review
#str_302925	They ain't movin' a step if I can help it!	有我在，他们一步都别想挪！		review
#str_302926	Give me suppressing fire on these Strogg!	给我火力压制这些 Strogg！		review
#str_302927	Let's keep those squibs pinned down!	把那些杂碎压得抬不起头来！		review
#str_302928	I want suppressing fire now!	立刻给我火力压制！		review
#str_302929	Thanks, Corporal. That was a close one.	谢了，下士。刚才真悬。	marine_7 @ ai	review
#str_302930	Damn, that Strogg had me dead in his sights.	好家伙，那 Strogg 的准星都咬死我了。	marine_7 @ ai	review
#str_302931	Guess I owe you one. Thanks.	看来我欠你个人情。谢了。	marine_7 @ ai	review
#str_302932	Damn, that was sweet!	好家伙，太漂亮了！	marine_7 @ ai	review
#str_302933	All right!	好样的！	marine_7 @ ai	review
#str_302934	That Strogg was yours!	那个 Strogg 算你的战果！	marine_7 @ ai	review
#str_302935	Couldn't a done better myself!	换我上也打不了这么漂亮！	marine_7 @ ai	review
#str_302936	That was freakin' amazing!	简直神了！	marine_7 @ ai	review
#str_302937	Ooo, nice!	哦，漂亮！	marine_7 @ ai	review
#str_302938	You're deadly, Marine!	你真是个狠角色，陆战队员！	marine_7 @ ai	review
#str_302939	{furrow}Hey! Check your line of fire!	{furrow}嘿！看清你的射界！		review
#str_302940	{furrow}Watch your targets!	{furrow}看清目标！		review
#str_302941	{furrow}Do I look like a Strogg to you?	{furrow}你看我长得像 Strogg 吗？		review
#str_302942	{furrow}Whose side are you on?	{furrow}你到底是哪边的？		review
#str_302943	{furrow}Point that gun away from me!	{furrow}把枪口从我身上挪开！		review
#str_302944	{furrow}Corporal, you better not be thinkin' about goin' Strogg!	{furrow}下士，你最好别动投靠 Strogg 的念头！		review
#str_302945	{furrow}Stay with us Corporal. Don't become a Strogg.	{furrow}挺住，下士。别变成 Strogg。		review
#str_302946	{furrow}Is your Strogg AI turning on?	{furrow}你那 Strogg AI 是不是启动了？		review
#str_302947	{furrow}Shit! You iced a Marine!	{furrow}妈的！你干掉了一个陆战队员！		review
#str_302948	{furrow}Stop shootin' guys on our side!	{furrow}别再朝自己人开枪了！		review
#str_302949	{furrow}Dammit! You killed a Marine!	{furrow}该死！你打死了一个陆战队员！		review
#str_302950	{furrow}Corporal you killed a Marine! Are you becoming a Strogg?	{furrow}下士，你打死了一个陆战队员！你是要变成 Strogg 了吗？		review
#str_302951	{furrow}You're firing on teammates! Do the Strogg control you?	{furrow}你在朝队友开火！是 Strogg 控制了你吗？		review
#str_302952	{furrow}Are you a Strogg spy, Corporal?	{furrow}你是 Strogg 的奸细吗，下士？		review
#str_302953	Let's get some light.	来点亮光。		review
#str_302954	Activate your lights.	打开照明灯。		review
#str_302955	Hey, watch the lights!	嘿，注意你的灯！		review
#str_302956	Get that freakin' light out of my eyes!	把那该死的灯从我眼前挪开！		review
#str_302957	Careful. Enemy's just ahead.	小心。敌人就在前头。		review
#str_302958	There's Strogg up ahead.	前方有 Strogg。		review
#str_302959	There's Strogg in back!	后面有 Strogg！	marine_7 @ ai	review
#str_302960	There's freaks behind you!	你背后有怪胎！	marine_7 @ ai	review
#str_302961	Aim left!	瞄准左边！	marine_7 @ ai	review
#str_302962	Squibs to the right	右边有杂碎	bidwell @ ai	review
#str_302963	C'mon squib.	来啊，杂碎。	marine_7 @ ai	review
#str_302964	Target sighted!	发现目标！	marine_7 @ ai	review
#str_302965	Bring it, Strogg!	放马过来，Strogg！	marine_7 @ ai	review
#str_302966	This one's mine!	这个归我！	marine_7 @ ai	review
#str_302967	You're dead meat, freak!	你死定了，怪胎！	marine_7 @ ai	review
#str_302968	I got this one!	这个我来搞定！	marine_7 @ ai	review
#str_302969	Why don't you take a step back?	你还是退后一步吧？	building_b @ building_b	review
#str_302970	You got a problem? Back it up.	有意见吗？退后。		review
#str_302971	I said back it up!	我说了，退后！		review
#str_302972	You look just like a Strogg.	你看上去跟 Strogg 一模一样。		review
#str_302973	From a distance, it'd be impossible to tell you from the real thing.	隔远点看，根本分不出你和真家伙有什么两样。		review
#str_302974	You ever afraid someone's gonna mistake you for a bad guy?	你就不怕哪天有人把你错当成敌人吗？		review
#str_302975	Crap!	见鬼！	marine_7 @ ai	review
#str_302976	Stay put, Soldier! I'll patch you up.	别动，大兵！我来给你包扎。	marine_7 @ ai	review
#str_302977	Don't move. I'm on my way!	别动。我这就来！	marine_7 @ ai	review
#str_302978	Hold up. I've got medpacks!	停一下。我有医疗包！	marine_7 @ ai	review
#str_302979	Corporal Kane, hold up! I'm a medic!	Kane 下士，停一下！我是医疗兵！	marine_7 @ ai	review
#str_302980	Stay at your position, Kane. I'll heal you!	待在原地，Kane。我来治你！	marine_4 @ ai	review
#str_302981	Stay there, Corporal Kane. I'll have you fixed up in no time!	待在那儿，Kane 下士。我马上就能把你治好！	marine_7 @ ai	review
#str_302982	Stop movin' around, would ya?	别来回乱动了，行不？	marine_7 @ ai	review
#str_302983	Now for a little medpack magic.	下面轮到医疗包大显神通了。	marine_7 @ ai	review
#str_302984	Here you go.	来，好了。	marine_7 @ ai	review
#str_302985	Now just hold still a minute.	现在稳住，别动一会儿。	marine_7 @ ai	review
#str_302986	That's it. Time to kill more Strogg Marine.	好了。该去多杀几个 Strogg 了，陆战队员。	marine_7 @ ai	review
#str_302987	You're finished. Move out soldier.	治好了。出发吧，大兵。	marine_7 @ ai	review
#str_302988	You're healed. Back at it, Marine.	治好了。接着干吧，陆战队员。	marine_7 @ ai	review
#str_302989	That should do it.	这样应该就行了。	marine_7 @ ai	review
#str_302990	I've got orders to hook up with you. Let's go.	我奉命跟你会合。走吧。	marine_8 @ ai	review
#str_302991	I'll back you up. Lead on.	我给你压阵。带路吧。	marine_8 @ ai	review
#str_302992	Go ahead. I'll follow you.	你先走。我跟着你。	marine_8 @ ai	review
#str_302993	This is where I stop. Good luck to you.	我就送到这儿了。祝你好运。		review
#str_302994	You're on your own. I haveta stay at this position.	你得靠自己了。我必须守在这个位置。		review
#str_302995	I'm staying here. I'll see you around.	我留在这儿。回头见。		review
#str_302996	{furrow}I've got no time for talkin'.	{furrow}我没工夫闲聊。		review
#str_302997	{furrow}Don't you have something else to do?	{furrow}你就没别的事可干了吗？		review
#str_302998	{furrow}Get away from me.	{furrow}离我远点。		review
#str_302999	{furrow}Stop buggin' me, Soldier.	{furrow}别烦我了，大兵。		review
#str_303000	I need cover!	我需要掩护！		review
#str_303001	I've gotta get out of the line of fire.	我得离开火线。		review
#str_303002	I have to find some cover.	我得找个掩体。		review
#str_303003	Get behind somethin'!	找东西躲起来！		review
#str_303004	Squad, get out of the open!	小队，快离开空地！		review
#str_303005	I'll advance!	我来推进！		review
#str_303006	I'm gonna move forward!	我要往前上了！		review
#str_303007	Let's press forward!	咱们往前压！		review
#str_303008	Move out and advance!	出发，前进！		review
#str_303009	I gotta retreat!	我得撤了！		review
#str_303010	I have to fall back and reload!	我得后撤装弹！		review
#str_303011	Retreat and regroup!	撤退，重新集结！		review
#str_303012	Everyone, fall back!	所有人，后撤！		review
#str_303013	Watch out! Sniper!	小心！狙击手！		review
#str_303014	We got a Marine down!	有陆战队员倒下了！	marine_8 @ ai	review
#str_303015	Dammit! They fragged another Marine!	该死！他们又干掉了一个弟兄！	marine_8 @ ai	review
#str_303016	We got a casualty!	我们有人伤亡！	marine_8 @ ai	review
#str_303017	There's a Marine down!	有队员倒下了！	marine_8 @ ai	review
#str_303018	That Squib is out of commission.	那杂碎报废了。	marine_8 @ ai	review
#str_303019	Feel the burn!	尝尝灼烧的滋味！	marine_8 @ ai	review
#str_303020	Target destroyed!	目标已消灭！	marine_8 @ ai	review
#str_303021	Enjoy hell, freak.	地狱里好好待着吧，怪胎。	marine_8 @ ai	review
#str_303022	Fear me, Strogg!	怕了吧，Strogg！	marine_8 @ ai	review
#str_303023	One less freak in this world.	世上又少了个怪胎。	marine_8 @ ai	review
#str_303024	Ha, ha, haaaa!	哈哈，哈——！	marine_1 @ ai	review
#str_303025	I just fragged the Strogg in back of ya.	你背后那只 Strogg，我刚替你干掉了。		review
#str_303026	There was a squib at your back, but I iced him.	你背后刚才有只杂碎，被我做掉了。		review
#str_303027	You gotta watch your back more.	你得多留神背后。		review
#str_303028	Help! I'm pinned down over here!	救命！我被压制在这儿了！		review
#str_303029	I'm trapped!	我被困住了！		review
#str_303030	The freaks have me pinned down!	那帮怪胎把我压得抬不起头！		review
#str_303031	Got 'em right where I want 'em!	他们正好撞我枪口上了！		review
#str_303032	I've got these Strogg pinned down.	这几只 Strogg 被我压制住了。		review
#str_303033	The Strogg ain't movin' from that spot!	那些 Strogg 别想挪窝！		review
#str_303034	Suppressing fire!	火力压制！		review
#str_303035	I need suppressing fire on my target!	朝我的目标火力压制！		review
#str_303036	Concentrate your fire on my target!	集中火力打我的目标！		review
#str_303037	Whew, I almost bought it that time.	呼，刚才差点交代了。	marine_8 @ ai	review
#str_303038	Hey, thanks for the assist.	嘿，多谢搭把手。	marine_8 @ ai	review
#str_303039	I thought I was dead. Thanks.	我以为自己死定了。谢了。	marine_8 @ ai	review
#str_303040	That was pretty damn nice!	干得真他妈漂亮！	marine_8 @ ai	review
#str_303041	Not bad.	不赖。	marine_5 @ ai	review
#str_303042	You sure showed that Strogg!	你可给那 Strogg 好好上了一课！	marine_8 @ ai	review
#str_303043	Hey, that was sweet!	嘿，这下真带劲！	marine_8 @ ai	review
#str_303044	You got 'em, Marine!	干掉他了，好样的！	marine_8 @ ai	review
#str_303045	Great shot!	好枪法！	marine_8 @ ai	review
#str_303046	Nice one, Soldier!	漂亮，士兵！	marine_8 @ ai	review
#str_303047	{furrow}Watch your damn line of fire!	{furrow}看好你他妈的射界！		review
#str_303048	{furrow}Hey! I'm not your target!	{furrow}嘿！我不是你的目标！		review
#str_303049	{furrow}What the hell are you doin'?	{furrow}你到底在干什么？		review
#str_303050	{furrow}Stop shooting me!	{furrow}别朝我开枪！		review
#str_303051	{furrow}Why the hell are you shootin' at me?	{furrow}你他妈为什么朝我开枪？		review
#str_303052	{furrow}Careful! I'm in your line of fire!	{furrow}小心！我在你的火线上！		review
#str_303053	{furrow}Hey! Watch your targets!	{furrow}嘿！看清目标！		review
#str_303054	{furrow}You shot at me by mistake, right?	{furrow}你是不小心打到我的，对吧？		review
#str_303055	{furrow}Corporal, are you under Strogg influence?	{furrow}下士，你是不是被 Strogg 影响了？		review
#str_303056	{furrow}Are you becoming an active Strogg?	{furrow}你是不是快变成真正的 Strogg 了？		review
#str_303057	{furrow}Dammit! You iced a soldier!	{furrow}该死！你干掉了一名士兵！		review
#str_303058	{furrow}Shoot the Strogg, not our guys!	{furrow}打 Strogg，别打自己人！		review
#str_303059	{furrow}You just fragged a Marine!	{furrow}你刚干掉了一个陆战队员！		review
#str_303060	{furrow}You killed a Marine! Are you a Strogg?	{furrow}你杀了陆战队员！你是 Strogg 吗？		review
#str_303061	{furrow}Have you lost your humanity, Corporal?	{furrow}下士，你的人性丢光了吗？		review
#str_303062	{furrow}Did you shoot that Marine on purpose?	{furrow}你是故意射杀那个队员的吗？		review
#str_303063	Dammit! Get that outta my eyes.	该死！别拿那玩意晃我的眼。		review
#str_303064	You're blindin' me.	你晃得我睁不开眼了。		review
#str_303065	There's hostiles nearby.	附近有敌人。		review
#str_303066	The Strogg are just ahead.	Strogg 就在前面。		review
#str_303067	The Strogg are in back!	Strogg 在后面！	marine_8 @ ai	review
#str_303068	You got company behind you!	小心，你背后有敌人！	marine_8 @ ai	review
#str_303069	They're on the left flank!	他们在左翼！	marine_8 @ ai	review
#str_303070	We got Strogg to the left!	左边有 Strogg！	marine_8 @ ai	review
#str_303071	Look to right!	看右边！	marine_8 @ ai	review
#str_303072	Strogg to the right side!	右边有 Strogg！		review
#str_303073	Strogg up high!	上面有 Strogg！	marine_8 @ ai	review
#str_303074	Look up there!	看上面！	marine_8 @ ai	review
#str_303075	Freak's above us!	怪胎在我们头顶！	marine_8 @ ai	review
#str_303076	It's game time, freak!	好戏开场了，怪胎！	marine_8 @ ai	review
#str_303077	This freak's mine!	这只怪胎归我！	marine_8 @ ai	review
#str_303078	Got a Strogg in my sights!	一只 Strogg 进我准星了！	marine_8 @ ai	review
#str_303079	Die, squib!	去死吧，杂碎！	marine_8 @ ai	review
#str_303080	Stand back, this one's mine!	都让开，这只是我的！	marine_8 @ ai	review
#str_303081	Back it up, Soldier.	退后点，士兵。		review
#str_303082	You ever heard of the term Personal Space?	听说过“个人空间”这词儿吗？		review
#str_303083	Move back before you fall back.	自己退后，别等我把你撂倒。		review
#str_303084	Your special status isn't fooling anyone.	你那“特殊身份”骗不了任何人。		review
#str_303085	We're all watching. And waitin' for you to slip up.	我们都盯着呢，就等你露马脚。		review
#str_303086	And when you do slip up, we're gonna come down on you like a ton of lead.	等你一露馅，我们会像千斤铅锤一样砸到你头上。		review
#str_303087	I'm on my way, Marine!	我这就过来，坚持住！	marine_8 @ ai	review
#str_303088	Remain there. I'll fix you up!	待在原地，我来给你处理！	marine_8 @ ai	review
#str_303089	Corporal Kane, remain there! I'll heal you!	Kane 下士，待在原地！我来治疗你！	marine_8 @ ai	review
#str_303090	Wait there, Kane. I'm a medic!	在那儿等着，Kane。我是医疗兵！	marine_8 @ ai	review
#str_303091	Don't move Corporal Kane. I've got a medpack for you!	别动，Kane 下士，我这儿有医疗包！	marine_8 @ ai	review
#str_303092	I'm on my way, Corporal Kane!	我这就过来，Kane 下士！	marine_8 @ ai	review
#str_303093	Here ya go.	好了，给你。	marine_8 @ ai	review
#str_303094	You've gotta stay out of the line of fire, Marine.	你得离火线远点，士兵。	marine_8 @ ai	review
#str_303095	Okay, now don't move.	好，现在别动。	marine_8 @ ai	review
#str_303096	Okay, I'm done. Go frag some squibs.	好了，处理完了。去多宰几只杂碎吧。	marine_8 @ ai	review
#str_303097	That's it. See you around.	搞定。回头见。	marine_8 @ ai	review
#str_303098	I'm done, Marine. Remember to keep low.	好了，士兵。记得放低身子。	marine_8 @ ai	review
#str_303099	That's as much as I can do. Watch yourself, Marine.	我只能帮你到这儿了。自己当心，士兵。	marine_8 @ ai	review
#str_303100	I'm goin' with you, Kane.	我跟你一起走，Kane。		review
#str_303101	You just found yourself a travelin' buddy. Let's move.	你现在多了个同行的伙计。走吧。		review
#str_303102	Lucky for you, I'm taggin' along.	算你走运，我跟你一道。		review
#str_303103	Keep on goin', Kane. I'm holdin' up here.	你继续走，Kane。我就守在这儿。		review
#str_303104	It was fun, but I'm stopping here. You go on without me.	一路挺痛快，但我到这儿就止步了。你自己继续吧。		review
#str_303105	{furrow}Why don't we chat later?	{furrow}有话回头再聊行吗？		review
#str_303106	{furrow}Yeah, yeah, very nice. Move along.	{furrow}行行行，挺好。该干嘛干嘛去。		review
#str_303107	{furrow}You're tryin' my patience, Kane.	{furrow}你在磨我的耐性，Kane。		review
#str_303108	{furrow}You sure you wanna keep doin' this?	{furrow}你确定还要这么闹下去？		review
#str_303109	This is insane. I'm findin' cover!	这也太疯狂了，我得找掩护！		review
#str_303110	I need to get behind something.	我得找个东西躲躲。		review
#str_303111	This is no time to be in the open.	这时候可不能傻站在空地上。		review
#str_303112	Everyone get your ass down!	都他妈趴下！		review
#str_303113	Get yourself some cover!	都找掩护去！		review
#str_303114	Let's go! I'm advancing!	上啊！我要推进了！		review
#str_303115	Don't know about you but I'm movin' up!	不管你们怎样，反正我先上了！		review
#str_303116	Push forward!	往前压！		review
#str_303117	Squad, advance!	小队，前进！		review
#str_303118	C'mon, advance. Go go go!	快，往前推。上上上！		review
#str_303119	I gotta withdraw for now.	我得先撤一步。		review
#str_303120	I gotta fall back!	我得后撤！		review
#str_303121	We have to retreat now!	我们现在必须撤退！		review
#str_303122	Let's go! Withdraw!	快走！撤！		review
#str_303123	Squad! We got a sniper!	小队！有狙击手！		review
#str_303124	Sniper! Sniper!	狙击手！狙击手！		review
#str_303125	Look out! There's a sniper around here!	当心！这附近有狙击手！		review
#str_303126	A soldier's down!	有士兵倒下了！	morris @ ai	review
#str_303127	Shit! The Strogg got one of us.	妈的！Strogg 干掉了我们一个。	morris @ ai	review
#str_303128	I think I got a piece of you on my boot!	我靴子上好像还沾着你一块肉呢！	morris @ ai	review
#str_303129	Look at you, all messy and dead!	瞧瞧你这德行，稀巴烂还死翘翘！	morris @ ai	review
#str_303130	Damn, you were lame.	妈的，你可真菜。	morris @ ai	review
#str_303131	Yeeeeeah!	爽——！	morris @ ai	review
#str_303132	You are one sorry ass Strogg.	你可真是只可悲的 Strogg。	morris @ ai	review
#str_303133	Now that's what I call fun.	这才叫过瘾。	morris @ ai	review
#str_303134	You know a Strogg almost fragged your ass?	知道吗，刚才差点有只 Strogg 送你上西天？		review
#str_303135	Kane, you can thank me for savin' your life later.	Kane，救命之恩，回头再谢也不迟。		review
#str_303136	Don't expect me to save you all the time.	别指望我每回都救你。		review
#str_303137	I can't get out of here!	我出不去了！		review
#str_303138	Crap! I'm stuck here!	靠！我被堵在这儿了！		review
#str_303139	They aren't lettin' me up!	他们压得我抬不起头！		review
#str_303140	You freaks ain't goin' nowhere!	你们这帮怪胎哪儿也别想去！		review
#str_303141	Ha! Those squibs are stayin' put!	哈！那些杂碎被钉死在原地了！		review
#str_303142	Keep it right there!	都给我待在那儿！		review
#str_303143	Squad, don't let these bastards up!	小队，别让这帮混蛋抬头！		review
#str_303144	Direct your fire at my target.	朝我的目标开火。		review
#str_303145	Use suppressing fire on these Strogg!	对这些 Strogg 火力压制！		review
#str_303146	Damn, that was too close. You saved my life.	妈的，刚才太悬了。你救了我一命。	morris @ ai	review
#str_303147	I was a little sloppy there. Thanks for the assist, Kane.	刚才我有点大意了。多谢帮忙，Kane。	morris @ ai	review
#str_303148	Shit. So now do I gotta save your life?	妈的，这下轮到我欠你一条命了？	morris @ ai	review
#str_303149	Yeah! That's the way to do it!	好！就该这么干！	morris @ ai	review
#str_303150	Hey Kane, are you keepin' score?	嘿 Kane，你在记战绩吗？	morris @ ai	review
#str_303151	Ha, ha, ha! You sure dusted his ass!	哈哈哈！你可把他轰成渣了！	morris @ ai	review
#str_303152	Kane, you've got some potential.	Kane，你小子有点潜力。	morris @ ai	review
#str_303153	You're almost as deadly as me!	你快跟我一样致命了！	morris @ ai	review
#str_303154	{furrow}Kane, check your targets, damn it!	{furrow}Kane，看清目标，该死的！		review
#str_303155	{furrow}Don't be mistakin' me for a Strogg!	{furrow}别把我当成 Strogg！		review
#str_303156	{furrow}Watch where you're pointin' that weapon!	{furrow}看清你的枪口冲着哪儿！		review
#str_303157	{furrow}Who the hell are you shootin' at?	{furrow}你他妈到底在朝谁开枪？		review
#str_303158	{furrow}Crap! You tryin' to frag me?	{furrow}靠！你想干掉我吗？		review
#str_303159	{furrow}Kane, now's not the time to be turnin' Strogg.	{furrow}Kane，现在可不是变成 Strogg 的时候。		review
#str_303160	{furrow}You sure you're still a Marine?	{furrow}你确定自己还是个陆战队员？		review
#str_303161	{furrow}If I didn't know better I'd think you were a Strogg.	{furrow}要不是了解你，我真以为你是 Strogg 了。		review
#str_303162	{furrow}What in hell are you thinkin'? You fragged a Marine!	{furrow}你到底在想什么？你干掉了一个陆战队员！		review
#str_303163	{furrow}Watch who you're killin'!	{furrow}看清楚你杀的是谁！		review
#str_303164	{furrow}Kane, you just iced one of us!	{furrow}Kane，你刚做掉了我们自己人！		review
#str_303165	{furrow}Did you mean to kill that soldier?	{furrow}你是故意杀那个士兵的吗？		review
#str_303166	{furrow}You fragged a Marine! Have the Strogg finally got to you?	{furrow}你干掉了一个陆战队员！Strogg 终于把你腐蚀了吗？		review
#str_303167	{furrow}Tell me you iced that Marine by mistake.	{furrow}告诉我，你是失手打死那队员的。		review
#str_303168	Gimme some light.	来点光。		review
#str_303169	Watch where you're pointin' that light!	看着点，你那灯往哪儿照呢！		review
#str_303170	Dammit, that hurts!	该死，疼死了！		review
#str_303171	We got squibs up ahead.	前面有杂碎。		review
#str_303172	Keep on your toes. I just spotted a Strogg.	都精神点，我刚发现一只 Strogg。		review
#str_303173	Hey! Behind you!	嘿！你身后！	morris @ ai	review
#str_303174	Strogg to the back!	后面有 Strogg！	morris @ ai	review
#str_303175	We got freaks to the left!	左边有怪胎！	morris @ ai	review
#str_303176	Look left! Look left!!	看左边！看左边！！	morris @ ai	review
#str_303177	On the right side!	在右边！	morris @ ai	review
#str_303178	The squibs are overhead!	杂碎在头顶上！	morris @ ai	review
#str_303179	You ain't gonna like this, squib.	你不会喜欢接下来这出的，杂碎。	morris @ ai	review
#str_303180	Show me what you got, freak!	有什么本事使出来，怪胎！	morris @ ai	review
#str_303181	Come on! It's go time!	来吧！开干！	morris @ ai	review
#str_303182	You picked the wrong Marine to screw with.	你惹错陆战队员了。	morris @ ai	review
#str_303183	Back up a step or two!	退后一两步！		review
#str_303184	Give me some room.	给我腾点地方。		review
#str_303185	That's some nice lookin' Strogg gear you got.	你这身 Strogg 行头还挺帅啊。		review
#str_303186	I bet the doctors'll be able to get you back to normal in no time.	我打赌军医很快就能把你修回原样。		review
#str_303187	All those Strogg implants must itch like hell.	那一身 Strogg 植入体肯定痒得要命吧。		review
#str_303188	I'm headin' out with you. You're on point.	我跟你一起行动，你打头阵。		review
#str_303189	I'm goin' too, partner. Let's move.	我也去，搭档。走吧。		review
#str_303190	Kane, we're travlin' together. You lead, I'll follow.	Kane，咱们同行。你带路，我跟着。		review
#str_303191	Sorry, Kane but I'm stopping here.	抱歉，Kane，我到这儿就不走了。		review
#str_303192	Go on without me. I'm stayin' put.	你自己走吧，我就待在这儿。		review
#str_303193	Later, partner. I gotta stop here.	回见，搭档。我得留在这儿了。		review
#str_303194	{furrow}I'm a little tied up right now.	{furrow}我这会儿有点脱不开身。		review
#str_303195	{furrow}Why don't you go bother someone else?	{furrow}你去烦别人行不行？		review
#str_303196	{furrow}Don't be tryin' to piss me off, Kane.	{furrow}别来惹毛我，Kane。		review
#str_303197	{furrow}You're about to get the business end of the bull.	{furrow}再闹下去，就让你尝尝犀牛角的厉害。		review
#str_303198	It's too hot out here! I'm takin' cover!	外面火力太猛了！我先找掩护！		review
#str_303199	I'm gettin' behind something solid.	我去找个结实的东西挡着。		review
#str_303200	Time to push forward.	该往前推了。		review
#str_303201	Hey! I'm movin' ahead!	嘿！我要往前上了！		review
#str_303202	Everyone, attack!	所有人，进攻！		review
#str_303203	Let's haul ass forward!	都给我往前冲！		review
#str_303204	I have to fall back.	我得后撤。		review
#str_303205	I've gotta retreat for now!	我得先撤了！		review
#str_303206	'I'll be right back.	我去去就回。		review
#str_303207	Everyone, retreat immediately!	所有人，立刻撤退！		review
#str_303208	Let's fall back!	我们后撤！		review
#str_303209	The Strogg are too strong! Withdraw!	Strogg 太强了！撤！		review
#str_303210	Shit, fire! We got a sniper!	妈的！有狙击手！		review
#str_303211	Watch your ass, there's a sniper!	都当心点，有狙击手！		review
#str_303212	Keep outta sight! We got a sniper!	别露头！有狙击手！		review
#str_303213	They got one of us!	我们有人中招了！	rhodes @ ai	review
#str_303214	There's a man down here!	这边有人倒下了！	rhodes @ ai	review
#str_303215	Ha! You ain't so big and tough now!	哈！现在牛不起来了吧！	rhodes @ ai	review
#str_303216	Shit, you're kinda dead.	妈的，你这算是死透了。	rhodes @ ai	review
#str_303217	Not so scary now, are ya, freak?	现在不吓人了吧，怪胎？	rhodes @ ai	review
#str_303218	Oooooorah!	呜——啦——！	rhodes @ ai	review
#str_303219	Wanna get up and try again?	想爬起来再试一次吗？	rhodes @ ai	review
#str_303220	Hope you enjoy hell, squib.	祝你在地狱玩得开心，杂碎。	rhodes @ ai	review
#str_303221	A Strogg had you in his sights, but I took care of him.	有只 Strogg 拿枪瞄着你呢，被我解决了。		review
#str_303222	Buddy, I just saved your life, but think nothin' of it.	伙计，我刚救了你一命——小事，别放心上。		review
#str_303223	Watch your back. Cause I'm not always gonna be here to protect ya.	看好自己背后。我可不会一直在旁边护着你。		review
#str_303224	Shit! These bastards won't let me up!	妈的！这帮混蛋压得我抬不起头！		review
#str_303225	This oughta hold 'em down!	这下够压住他们了！		review
#str_303226	Stay right where you are, freaks!	都给我待在原地，怪胎们！		review
#str_303227	I'm not lettin' 'em up!	我不会让他们抬头的！		review
#str_303228	Give me suppressing fire on these squibs!	朝这些杂碎火力压制！		review
#str_303229	Don't let up on these Strogg!	别给这些 Strogg 喘气的机会！		review
#str_303230	Team! Fire on my target!	全队！朝我的目标开火！		review
#str_303231	Thanks, partner. I owe you one.	谢了，搭档。算我欠你一个人情。	rhodes @ ai	review
#str_303232	Thanks for the help.	多谢帮忙。		review
#str_303233	Damn, Kane. You just saved my life.	好家伙，Kane，你刚救了我一命。	rhodes @ ai	review
#str_303234	Ha! Give 'em hell!	哈！狠狠收拾他们！	rhodes @ ai	review
#str_303235	Ooo, that was sweet!	哦，这下真漂亮！	rhodes @ ai	review
#str_303236	You're pretty handy with that weapon, Kane!	你这枪使得真顺手啊，Kane！	rhodes @ ai	review
#str_303237	Damn, you're good!	妈呀，你真有两下子！	rhodes @ ai	review
#str_303238	That's it! Show no mercy!	就这样！别留情！	rhodes @ ai	review
#str_303239	{furrow}Where the hell are you aimin'?	{furrow}你到底在瞄哪儿呢？		review
#str_303240	{furrow}Stop shootin' at me!	{furrow}别朝我开枪！		review
#str_303241	{furrow}Watch your target!	{furrow}看清目标！		review
#str_303242	{furrow}Hey! I'm on your side.	{furrow}嘿！我是自己人。		review
#str_303243	{furrow}Kane, you better not be thinkin' about goin' Strogg!	{furrow}Kane，你最好别动变成 Strogg 的念头！		review
#str_303244	{furrow}Stay with us, Kane. Don't become a Strogg.	{furrow}挺住，Kane，别变成 Strogg。		review
#str_303245	{furrow}Is some of that Strogg AI kickin' in?	{furrow}是不是你体内那套 Strogg 程序开始作怪了？		review
#str_303246	{furrow}Kane, you just killed one of our own.	{furrow}Kane，你刚杀了我们自己人。		review
#str_303247	{furrow}What do you think you're doin'?	{furrow}你以为你在干什么？		review
#str_303248	{furrow}Watch the friendly fire, Kane.	{furrow}当心误伤自己人，Kane。		review
#str_303249	{furrow}Have the Strogg taken you over? You just iced a Marine!	{furrow}你被 Strogg 控制了吗？你刚做掉了一个陆战队员！		review
#str_303250	{furrow}You killed a soldier! Are those Strogg circuits kickin' in?	{furrow}你杀了一名士兵！是你那身 Strogg 电路开始运转了吗？		review
#str_303251	{furrow}Dammit, Kane! Now's no time to become a Strogg!	{furrow}该死，Kane！现在可不是变 Strogg 的时候！		review
#str_303252	This situation needs some light.	这情况得来点光。		review
#str_303253	It's a little too dark in here.	这里面有点太黑了。		review
#str_303254	What are you tryin' to do? Blind me?	你想干嘛？闪瞎我吗？		review
